Source,Target,Weight,Year,Type
bacterial diversity,microbial community,0.9900990099009901,2020,Undirected
prey item,small mammal specie,0.9900990099009901,2020,Undirected
biological pest control,fungus metarhizium anisopliae,0.9900990099009901,2020,Undirected
bacterial diversity,life stage,0.9900990099009901,2020,Undirected
habitat selection,habitat suitability,0.9900990099009901,2020,Undirected
dung beetle,heat tolerance,0.9900990099009901,2020,Undirected
sustainable agriculture,synthetic pesticide,0.9900990099009901,2020,Undirected
sustainable agriculture,vegetable crop,0.9900990099009901,2020,Undirected
habitat structure,urban green space,0.9900990099009901,2020,Undirected
bacterial diversity,insect associate bacteria,0.9900990099009901,2020,Undirected
bat specie,west nile virus,0.9900990099009901,2020,Undirected
important lepidopteran pest,spodoptera frugiperda,0.9900990099009901,2020,Undirected
store grain insect pest,tribolium castaneum,0.9900990099009901,2020,Undirected
effect of pesticide,risk assessment,0.9900990099009901,2020,Undirected
effect of pesticide,honey bee population,0.9900990099009901,2020,Undirected
incompatible insect technique,tephritid fruit fly pest,0.9900990099009901,2020,Undirected
incompatible insect technique,mosquito population,0.9900990099009901,2020,Undirected
effect of pesticide,honey bee health,0.9900990099009901,2020,Undirected
body size evolution,marine species,0.9900990099009901,2020,Undirected
home range,human modify landscape,0.9900990099009901,2020,Undirected
storage insect pest,synthetic pesticide,0.9900990099009901,2020,Undirected
effect of pesticide,habitat fragmentation,0.9900990099009901,2020,Undirected
bee abundance,pollinator habitat,0.9900990099009901,2020,Undirected
biological control potential,crop damage,0.9900990099009901,2020,Undirected
effect of pesticide,sustainable agriculture,0.9900990099009901,2020,Undirected
sister species,species rich group,0.9900990099009901,2020,Undirected
body size evolution,marine habitat,0.9900990099009901,2020,Undirected
bee abundance,field margin,0.9900990099009901,2020,Undirected
distance sampling,wild boar population,0.9900990099009901,2020,Undirected
biological control potential,cover crop treatment,0.9900990099009901,2020,Undirected
important lepidopteran pest,pine processionary moth,0.9900990099009901,2020,Undirected
home range,land change,0.9900990099009901,2020,Undirected
size diversity,worker size,0.9900990099009901,2020,Undirected
distribution model,intraspecific variation,0.9900990099009901,2020,Undirected
distance sampling,wild boar,0.9900990099009901,2020,Undirected
cuticular hydrocarbon,insect taxon,0.9900990099009901,2020,Undirected
biological control potential,cover crop,0.9900990099009901,2020,Undirected
bacillus thuringiensis bt cotton,cotton pest,0.9900990099009901,2020,Undirected
protein family,vertebrate evolution,0.9900990099009901,2020,Undirected
bacillus thuringiensis bt cotton,evolution of resistance,0.9900990099009901,2020,Undirected
bacillus thuringiensis bt cotton,field evolve resistance,0.9900990099009901,2020,Undirected
bacillus thuringiensis bt cotton,insect resistance management,0.9900990099009901,2020,Undirected
control measure,synthetic pesticide,0.9900990099009901,2020,Undirected
biological control potential,invertebrate pest,0.9900990099009901,2020,Undirected
important cereal crop,maize variety,0.9900990099009901,2020,Undirected
egg color,egg coloration,0.9900990099009901,2020,Undirected
predator prey interaction,vertebrate predator,0.9900990099009901,2020,Undirected
habitat loss,native plant specie,0.9900990099009901,2020,Undirected
habitat loss,south western australia,0.9900990099009901,2020,Undirected
habitat loss,urban landscape,0.9900990099009901,2020,Undirected
egg masse,parasitoid species,0.9900990099009901,2020,Undirected
agricultural land,essential ecosystem service,0.9900990099009901,2020,Undirected
adult stage,opsin genes,0.9900990099009901,2020,Undirected
bacterial microbiota,phloem feed insect,0.9900990099009901,2020,Undirected
conservation of biodiversity,conservation of pollinator,0.9900990099009901,2020,Undirected
coral reef,microbial diversity,0.9900990099009901,2020,Undirected
conservation biological control,stink bug,0.9900990099009901,2020,Undirected
predatory arthropod,winter cover crop,0.9900990099009901,2020,Undirected
coral reef,ecosystem function,0.9900990099009901,2020,Undirected
egg masse,pest management approach,0.9900990099009901,2020,Undirected
egg masse,meloidogyne incognita,0.9900990099009901,2020,Undirected
habitat loss,mate system,0.9900990099009901,2020,Undirected
egg masse,synthetic insecticide,0.9900990099009901,2020,Undirected
control plot,damage insect pest,0.9900990099009901,2020,Undirected
conservation priority,population size,0.9900990099009901,2020,Undirected
solitary bee,solitary bee species,0.9900990099009901,2020,Undirected
horticultural crop,plant leave,0.9900990099009901,2020,Undirected
insect associate bacteria,microbial community,0.9900990099009901,2020,Undirected
adult stage,lws opsin,0.9900990099009901,2020,Undirected
soil nematode community,soil sample,0.9900990099009901,2020,Undirected
predator specie,rice field,0.9900990099009901,2020,Undirected
predator specie,study site,0.9900990099009901,2020,Undirected
biosynthetic pathway,double strand rna,0.9900990099009901,2020,Undirected
insect associate bacteria,life stage,0.9900990099009901,2020,Undirected
parasteatoda tepidariorum,red flour beetle tribolium castaneum,0.9900990099009901,2020,Undirected
control plot,ripe fruit,0.9900990099009901,2020,Undirected
egg masse,root knot nematode,0.9900990099009901,2020,Undirected
egg masse,non insect pest,0.9900990099009901,2020,Undirected
predator specie,specie of predator,0.9900990099009901,2020,Undirected
insect species richness,semi natural grassland,0.9900990099009901,2020,Undirected
soil nematode community,trophic group,0.9900990099009901,2020,Undirected
disease vector,entomological collection,0.9900990099009901,2020,Undirected
presence of insect,specie of insect,0.9900990099009901,2020,Undirected
disease vector,protein code gene,0.9900990099009901,2020,Undirected
biological control potential,cash crop,0.9900990099009901,2020,Undirected
target pest,yellow sticky trap,0.9900990099009901,2020,Undirected
target pest,weed control,0.9900990099009901,2020,Undirected
soil nematode community,wet season,0.9900990099009901,2020,Undirected
red list,southern china,0.9900990099009901,2020,Undirected
red list,species conservation,0.9900990099009901,2020,Undirected
red list,species list,0.9900990099009901,2020,Undirected
important cereal crop,prostephanus truncatus,0.9900990099009901,2020,Undirected
important cereal crop,large grain borer,0.9900990099009901,2020,Undirected
insect species richness,species distribution model,0.9900990099009901,2020,Undirected
bacterial endosymbiont,crop plant,0.9900990099009901,2020,Undirected
disease vector,genome assembly,0.9900990099009901,2020,Undirected
butterfly species,larval host plant,0.9900990099009901,2020,Undirected
red data book,species diversity,0.9900990099009901,2020,Undirected
habitat manipulation,sentinel prey,0.9900990099009901,2020,Undirected
egg masse,fall armyworm,0.9900990099009901,2020,Undirected
insect viruse,specie of insect,0.9900990099009901,2020,Undirected
predatory insects,rice field,0.9900990099009901,2020,Undirected
predatory insects,rice insect pest,0.9900990099009901,2020,Undirected
predatory insects,species diversity,0.9900990099009901,2020,Undirected
soil nematode community,vertical distribution,0.9900990099009901,2020,Undirected
taxonomic group,vascular plant,0.9900990099009901,2020,Undirected
egg masse,integrate pest management approach,0.9900990099009901,2020,Undirected
conservation priority,extinction risk,0.9900990099009901,2020,Undirected
egg masse,egg parasitism,0.9900990099009901,2020,Undirected
disease vector,extensive gene duplication,0.9900990099009901,2020,Undirected
disease vector,gene duplication,0.9900990099009901,2020,Undirected
egg development,female insect,0.9900990099009901,2020,Undirected
insect taxon,pollinator dependent crop,0.9900990099009901,2020,Undirected
insect taxon,pollen load analysis,0.9900990099009901,2020,Undirected
egg masse,egg parasitoids,0.9900990099009901,2020,Undirected
biological control potential,organic management,0.9900990099009901,2020,Undirected
queen larvae,whole genome bisulfite sequence,0.9900990099009901,2020,Undirected
queen larvae,worker bee,0.9900990099009901,2020,Undirected
spider community,weed control,0.9900990099009901,2020,Undirected
domestic animal,tick specie,0.9900990099009901,2020,Undirected
insect population,social insect population,0.9900990099009901,2020,Undirected
arthropod pest,green peach aphid,0.9900990099009901,2020,Undirected
arthropod pest,percentage of parasitism,0.9900990099009901,2020,Undirected
arthropod pest,target pest,0.9900990099009901,2020,Undirected
arthropod pest,crispr/,0.9900990099009901,2020,Undirected
insect population,resource availability,0.9900990099009901,2020,Undirected
effective control measure,northern great plains,0.9900990099009901,2020,Undirected
effective control measure,entomopathogenic nematode specie,0.9900990099009901,2020,Undirected
effective control measure,epn specie,0.9900990099009901,2020,Undirected
brood cell,pollinator exclusion experiment,0.9900990099009901,2020,Undirected
brood cell,nocturnal bee,0.9900990099009901,2020,Undirected
hematophagous insects,insect crop pest,0.9900990099009901,2020,Undirected
hematophagous insects,of semiochemical,0.9900990099009901,2020,Undirected
insect population,pics bag,0.9900990099009901,2020,Undirected
spider community,weed specie,0.9900990099009901,2020,Undirected
effective pollinator,pollination effectiveness,0.9900990099009901,2020,Undirected
arthropod pest,weed specie,0.9900990099009901,2020,Undirected
hand pollination experiment,invasive range,0.9900990099009901,2020,Undirected
hand pollination experiment,pollinator exclusion experiment,0.9900990099009901,2020,Undirected
beneficial arthropod population,botanical insecticide,0.9900990099009901,2020,Undirected
domestic animal,human dominate landscape,0.9900990099009901,2020,Undirected
conservation of pollinator,specie of pollinator,0.9900990099009901,2020,Undirected
red spider mite,smallhold farmer,0.9900990099009901,2020,Undirected
red spider mite,storage insect pest,0.9900990099009901,2020,Undirected
red spider mite,synthetic pesticide,0.9900990099009901,2020,Undirected
arthropod pest,spider community,0.9900990099009901,2020,Undirected
heat tolerance,stress response,0.9900990099009901,2020,Undirected
arthropod pest,weed control,0.9900990099009901,2020,Undirected
insect population,population trend,0.9900990099009901,2020,Undirected
insect population,population change,0.9900990099009901,2020,Undirected
insect population,storage practice,0.9900990099009901,2020,Undirected
insect population,post harvest loss,0.9900990099009901,2020,Undirected
arthropod pest,pest control service,0.9900990099009901,2020,Undirected
hand pollination experiment,pollen load analysis,0.9900990099009901,2020,Undirected
hemimetabolous insects,pair rule gene,0.9900990099009901,2020,Undirected
sorghum bicolor l moench,southeastern united states,0.9900990099009901,2020,Undirected
sorghum bicolor l moench,sugarcane aphid,0.9900990099009901,2020,Undirected
insect physiology,sustainable agriculture,0.9900990099009901,2020,Undirected
soil sample,trophic group,0.9900990099009901,2020,Undirected
